C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_34_752.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_34_752.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_34_752.jpg,0,0,0,5.709446E-07
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_34_823.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_34_823.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_34_823.jpg,0,0,0,1.461552E-05
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_34_897.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_34_897.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_34_897.jpg,0,0,0,8.452405E-06
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_34_967.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_34_967.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_34_967.jpg,0,0,0,1.484656E-06
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_35_036.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_35_036.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_35_036.jpg,0,0,0,3.909116E-07
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_35_105.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_35_105.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_35_105.jpg,0,0,0,2.497542E-05
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_35_239.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_35_239.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_35_239.jpg,0,0,0,2.095833E-05
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_35_309.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_35_309.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_35_309.jpg,0,0,0,2.807267E-06
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_35_378.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_35_378.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_35_378.jpg,0,0,0,4.656442E-06
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_35_511.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_35_511.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_35_511.jpg,0,0,0,5.898256E-06
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_35_581.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_35_581.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_35_581.jpg,0,0,0,3.433669E-06
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_35_647.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_35_647.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_35_647.jpg,0,0,0,9.089429E-07
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_35_781.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_35_781.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_35_781.jpg,0,0,0,2.11385E-05
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_35_858.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_35_858.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_35_858.jpg,0,0,0,1.467475E-05
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_35_991.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_35_991.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_35_991.jpg,0,0.2044014,0,0.1401417
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_36_081.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_36_081.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_36_081.jpg,0,0.4856475,0,0.6942707
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_36_212.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_36_212.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_36_212.jpg,0,0.8313183,0,1.682383
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_36_291.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_36_291.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_36_291.jpg,0,1,0,2.545462
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_36_400.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_36_400.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_36_400.jpg,0,0.7914226,0,3.747198
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_36_468.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_36_468.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_36_468.jpg,0,0.5880526,0,4.158773
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_36_540.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_36_540.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_36_540.jpg,0,0.8062969,0,4.895295
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_36_608.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_36_608.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_36_608.jpg,0,1,0,5.581266
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_36_678.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_36_678.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_36_678.jpg,0,1,0,6.502506
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_36_749.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_36_749.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_36_749.jpg,0,1,0,7.188737
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_36_884.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_36_884.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_36_884.jpg,0,1,0,8.774427
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_36_955.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_36_955.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_36_955.jpg,0,1,0,9.670814
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_37_029.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_37_029.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_37_029.jpg,0,1,0,10.33848
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_37_096.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_37_096.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_37_096.jpg,0,1,0,11.22253
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_37_163.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_37_163.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_37_163.jpg,0,1,0,12.0097
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_37_248.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_37_248.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_37_248.jpg,-0.2,1,0,12.70893
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_37_305.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_37_305.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_37_305.jpg,-0.35,1,0,13.30218
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_37_441.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_37_441.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_37_441.jpg,0,1,0,14.85299
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_37_508.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_37_508.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_37_508.jpg,0,0.7957453,0,15.14003
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_37_596.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_37_596.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_37_596.jpg,0,0.587679,0,15.61062
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_37_661.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_37_661.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_37_661.jpg,0,0.3848049,0,15.96899
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_37_732.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_37_732.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_37_732.jpg,0,0.1701459,0,16.03877
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_37_856.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_37_856.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_37_856.jpg,-0.35,0,0,15.57777
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_37_945.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_37_945.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_37_945.jpg,-0.5000001,0,0,15.65768
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_38_016.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_38_016.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_38_016.jpg,-0.7,0,0,15.42539
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_38_086.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_38_086.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_38_086.jpg,0,0,0,15.0495
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_38_163.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_38_163.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_38_163.jpg,0,0,0,14.89643
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_38_229.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_38_229.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_38_229.jpg,-0.15,0,0,15.05124
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_38_298.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_38_298.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_38_298.jpg,-0.35,0,0,14.90057
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_38_367.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_38_367.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_38_367.jpg,-0.5000001,0,0,14.52092
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_38_438.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_38_438.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_38_438.jpg,-0.7,0,0,14.29394
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_38_512.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_38_512.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_38_512.jpg,-0.8500001,0,0,14.34782
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_38_582.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_38_582.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_38_582.jpg,0,0,0,14.11954
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_38_646.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_38_646.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_38_646.jpg,0,0,0,13.75491
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_38_721.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_38_721.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_38_721.jpg,0,0,0,13.63317
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_38_787.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_38_787.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_38_787.jpg,0,0,0,13.83222
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_38_857.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_38_857.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_38_857.jpg,-0.2,0,0,13.7354
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_38_926.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_38_926.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_38_926.jpg,-0.35,0,0,13.34253
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_38_998.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_38_998.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_38_998.jpg,-0.5500001,0,0,13.11673
C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\center_2022_10_23_10_12_39_069.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\left_2022_10_23_10_12_39_069.jpg,C:\Users\sahasuka\OneDrive - Intel Corporation\Desktop\Personal\IMG\right_2022_10_23_10_12_39_069.jpg,-0.7,0,0,13.22168
